prospect_id,canonical_business_name,phone,email,website,address,operator_type,harbor_name,research_summary,supply_chain_summary,confidence,sources,field_ids,field_count,needs_review,approved,last_enriched
273,"3828 Riverside Ave, Somerset, MA 02726, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 92 boats near 3828 Riverside Ave, Somerset, MA 02726, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 3828 Riverside Ave, Somerset, MA 02726, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],553,1,1,0,2026-07-20T19:15:01.471019+00:00
274,"25 Bridge St, Providence, RI 02903, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 39 boats near 25 Bridge St, Providence, RI 02903, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 25 Bridge St, Providence, RI 02903, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],554,1,1,0,2026-07-20T19:15:01.475604+00:00
275,"7 Point St, Providence, RI 02903, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 7 Point St, Providence, RI 02903, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 7 Point St, Providence, RI 02903, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],555,1,1,0,2026-07-20T19:15:02.391511+00:00
276,"32 India St, Providence, RI 02903, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near 32 India St, Providence, RI 02903, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 32 India St, Providence, RI 02903, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],556,1,1,0,2026-07-20T19:15:02.397892+00:00
277,"7237+HJ Quincy, MA, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 25 boats near 7237+HJ Quincy, MA, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 7237+HJ Quincy, MA, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],557,1,1,0,2026-07-20T19:15:02.403138+00:00
278,"678 Southern Artery, Quincy, MA 02169, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 7 boats near 678 Southern Artery, Quincy, MA 02169, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 678 Southern Artery, Quincy, MA 02169, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],558,1,1,0,2026-07-20T19:15:02.408077+00:00
279,"50 Liberty Drive, Boston, MA 02210, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 21 boats near 50 Liberty Drive, Boston, MA 02210, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 50 Liberty Drive, Boston, MA 02210, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],559,1,1,0,2026-07-20T19:15:02.412829+00:00
280,"72 Fort Adams Dr, Newport, RI 02840, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 9 boats near 72 Fort Adams Dr, Newport, RI 02840, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 72 Fort Adams Dr, Newport, RI 02840, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],560,1,1,0,2026-07-20T19:15:02.417037+00:00
281,"20 Cambridge Pkwy, Cambridge, MA 02142, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 63 boats near 20 Cambridge Pkwy, Cambridge, MA 02142, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 20 Cambridge Pkwy, Cambridge, MA 02142, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],561,1,1,0,2026-07-20T19:15:03.152528+00:00
282,"40 Edwin H Land Blvd, Cambridge, MA 02142, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near 40 Edwin H Land Blvd, Cambridge, MA 02142, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 40 Edwin H Land Blvd, Cambridge, MA 02142, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],562,1,1,0,2026-07-20T19:15:03.158975+00:00
283,"88 Wharf St, Milton, MA 02186, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 88 Wharf St, Milton, MA 02186, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 88 Wharf St, Milton, MA 02186, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],563,1,1,0,2026-07-20T19:15:03.164536+00:00
284,"134 Adams St, Milton, MA 02186, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 8 boats near 134 Adams St, Milton, MA 02186, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 134 Adams St, Milton, MA 02186, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],564,1,1,0,2026-07-20T19:15:03.168767+00:00
285,"21 Frog Pond Close, Mashpee, MA 02649, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 25 boats near 21 Frog Pond Close, Mashpee, MA 02649, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 21 Frog Pond Close, Mashpee, MA 02649, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],565,1,1,0,2026-07-20T19:15:03.173594+00:00
286,"48 George Washington Blvd, Hull, MA 02045, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 68 boats near 48 George Washington Blvd, Hull, MA 02045, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 48 George Washington Blvd, Hull, MA 02045, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],566,1,1,0,2026-07-20T19:15:03.178305+00:00
287,"63 Rogers St, Gloucester, MA 01930, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 16 boats near 63 Rogers St, Gloucester, MA 01930, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 63 Rogers St, Gloucester, MA 01930, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],567,1,1,0,2026-07-20T19:15:03.889389+00:00
288,"17 Harbor Loop, Gloucester, MA 01930, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 17 Harbor Loop, Gloucester, MA 01930, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 17 Harbor Loop, Gloucester, MA 01930, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],568,1,1,0,2026-07-20T19:15:03.895478+00:00
289,"179 Bridge Rd, Salisbury, MA 01952, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 10 boats near 179 Bridge Rd, Salisbury, MA 01952, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 179 Bridge Rd, Salisbury, MA 01952, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],569,1,1,0,2026-07-20T19:15:37.217554+00:00
290,"54 Merrimac St, Newburyport, MA 01950, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 32 boats near 54 Merrimac St, Newburyport, MA 01950, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 54 Merrimac St, Newburyport, MA 01950, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],570,1,1,0,2026-07-20T19:15:37.223953+00:00
292,"50 Old Dock St, Scituate, MA 02066, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 20 boats near 50 Old Dock St, Scituate, MA 02066, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 50 Old Dock St, Scituate, MA 02066, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],572,1,1,0,2026-07-20T19:15:37.232078+00:00
293,"1 David G Mugar Way, Boston, MA 02114, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 55 boats near 1 David G Mugar Way, Boston, MA 02114, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 1 David G Mugar Way, Boston, MA 02114, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],573,1,1,0,2026-07-20T19:15:37.236331+00:00
294,"40 Bay St, North Kingstown, RI 02852, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 10 boats near 40 Bay St, North Kingstown, RI 02852, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 40 Bay St, North Kingstown, RI 02852, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],574,1,1,0,2026-07-20T19:15:37.242230+00:00
295,"80 Bridge St, Chatham, MA 02633, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 9 boats near 80 Bridge St, Chatham, MA 02633, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 80 Bridge St, Chatham, MA 02633, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],575,1,1,0,2026-07-20T19:15:37.246906+00:00
296,"3 Fitzpatrick Way, Hull, MA 02045, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 38 boats near 3 Fitzpatrick Way, Hull, MA 02045, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 3 Fitzpatrick Way, Hull, MA 02045, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],576,1,1,0,2026-07-20T19:15:38.111337+00:00
297,"921 Nantasket Ave, Hull, MA 02045, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 13 boats near 921 Nantasket Ave, Hull, MA 02045, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 921 Nantasket Ave, Hull, MA 02045, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],577,1,1,0,2026-07-20T19:15:38.120721+00:00
298,"1033 Nantasket Ave, Hull, MA 02045, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near 1033 Nantasket Ave, Hull, MA 02045, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 1033 Nantasket Ave, Hull, MA 02045, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],578,1,1,0,2026-07-20T19:15:38.127404+00:00
299,"955 Nantasket Ave, Hull, MA 02045, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 955 Nantasket Ave, Hull, MA 02045, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 955 Nantasket Ave, Hull, MA 02045, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],579,1,1,0,2026-07-20T19:15:38.131609+00:00
300,"100 Ryder's Cove Rd, North Chatham, MA 02650, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 24 boats near 100 Ryder's Cove Rd, North Chatham, MA 02650, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 100 Ryder's Cove Rd, North Chatham, MA 02650, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],580,1,1,0,2026-07-20T19:15:38.136439+00:00
301,"32 First St, Cambridge, MA 02141, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 18 boats near 32 First St, Cambridge, MA 02141, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 32 First St, Cambridge, MA 02141, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],581,1,1,0,2026-07-20T19:15:38.141993+00:00
302,"63 Hurley St, Cambridge, MA 02141, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 5 boats near 63 Hurley St, Cambridge, MA 02141, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 63 Hurley St, Cambridge, MA 02141, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],582,1,1,0,2026-07-20T19:15:39.071573+00:00
303,"8434+6Q Hull, MA, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 122 boats near 8434+6Q Hull, MA, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 8434+6Q Hull, MA, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],583,1,1,0,2026-07-20T19:15:39.077585+00:00
304,"28 Water St, East Greenwich, RI 02818, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 107 boats near 28 Water St, East Greenwich, RI 02818, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 28 Water St, East Greenwich, RI 02818, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],584,1,1,0,2026-07-20T19:15:39.083125+00:00
305,"350 Third St, Cambridge, MA 02142, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 6 boats near 350 Third St, Cambridge, MA 02142, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 350 Third St, Cambridge, MA 02142, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],585,1,1,0,2026-07-20T19:15:39.088077+00:00
306,"1 Memorial Dr, Cambridge, MA 02142, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near 1 Memorial Dr, Cambridge, MA 02142, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 1 Memorial Dr, Cambridge, MA 02142, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],586,1,1,0,2026-07-20T19:15:39.093162+00:00
307,"450 Kendall St, Cambridge, MA 02142, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 4 boats near 450 Kendall St, Cambridge, MA 02142, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 450 Kendall St, Cambridge, MA 02142, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],587,1,1,0,2026-07-20T19:15:39.098216+00:00
308,"86 Main St, Dighton, MA 02715, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 49 boats near 86 Main St, Dighton, MA 02715, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 86 Main St, Dighton, MA 02715, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],588,1,1,0,2026-07-20T19:15:40.166906+00:00
309,"2125 Water St, Dighton, MA 02715, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 12 boats near 2125 Water St, Dighton, MA 02715, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 2125 Water St, Dighton, MA 02715, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],589,1,1,0,2026-07-20T19:16:14.447250+00:00
310,"67 Ober St, Beverly, MA 01915, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 18 boats near 67 Ober St, Beverly, MA 01915, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 67 Ober St, Beverly, MA 01915, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],590,1,1,0,2026-07-20T19:16:14.454228+00:00
311,"G4VR+QF Beverly, MA, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 31 boats near G4VR+QF Beverly, MA, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for G4VR+QF Beverly, MA, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],591,1,1,0,2026-07-20T19:16:14.460621+00:00
312,"1 Lagoon Rd, Portsmouth, RI 02871, USA",,,,,unknown,,"Places-only enrichment (Gemini unavailable). Detected mooring field with 77 boats near 1 Lagoon Rd, Portsmouth, RI 02871, USA. Re-run enrich-research after setting GEMINI_API_KEY for harbor and mooring contractor lookup.","Supply chain for 1 Lagoon Rd, Portsmouth, RI 02871, USA — overall confidence: Low
Supply chain research unavailable. {
  ""error"": {
    ""code"": 429,
    ""message"": ""Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. "",
    ""status"": ""RESOURCE_EXHAUSTED""
  }
}
",0.35,[],592,1,1,0,2026-07-20T19:16:14.467515+00:00
